stateCode,gender,birthYear,firstName,numOccurrences
NC,F,1964.0,Alex,704
NC,M,1959.0,Casey,955
,M,1927.0,john,10
NC,F,2001.0,Casey,8
NC,F,2015.0,Taylor,12
NC,F,,Jennifer,
NC,,1995.0,Mary,215
NC,M,1954.0,Jennifer,90
 NC ,F,1987.0,Jennifer,587
NC,M,1964.0,Michael,763
NC,M,1977.0,James,343
NC,M,1967.0,John,670
NC,M,1968.0,Michael,108
NC,M,1930.0,,85
 NC ,,2005.0,Patricia,88
NC,M,1970.0,Jordan,879
NC,M,2019.0,Taylor,20
 NC ,F,1963.0,Alex,62
NC,M,1969.0,James,44
NC,M,1952.0,Jordan,40
,M,1986.0,Alex,519
NC, M ,2010.0,James,9
NC,F,2019.0,Patricia,117
NC,F,2021.0,Alex,61
NC,F,1922.0,Jennifer,210
NC, M ,1990.0,James,170
NC,F,2016.0,Jennifer,13
NC,M,1980.0,Taylor,826
, F ,1936.0,Jennifer,195
NC,M,1933.0, Michael ,118
NC,F,1913.0,Linda,37
NC,M,1987.0,Robert,377
NC,F,,Linda,364
 NC ,F,2017.0,Alex,97
NC,F,1996.0, Casey ,669
NC,M,1939.0,Jordan,8
NC,F,1929.0,,10
, F ,1975.0,Jennifer,459
 NC ,M,2006.0,James,265
NC,F,1953.0,Jennifer,
NC,M,,Taylor,18
 NC ,M,1961.0,Casey,100
NC,M,1974.0,Taylor,52
NC, F ,2005.0,Mary,33
 NC ,F,1984.0,alex,
NC,M,1975.0,Taylor,554
NC,M,1997.0,Jordan,54
NC,M,1964.0,Jennifer,411
NC,F,2002.0,Jordan,36
NC,F,1996.0,Patricia,75
NC,M,1989.0,Casey,446
NC,M,1980.0,John,138
NC,M,1971.0,Taylor,628
NC,M,1950.0,Casey,68
NC,M,1987.0,john,413
NC,F,1950.0,Mary,129
NC,M,2017.0,Taylor,8
NC,M,1963.0,John,958
NC,F,1916.0,Casey,28
NC,F,,Taylor,284
 NC ,F,1956.0,Taylor,451
NC,F,2013.0,,722
NC,F,1962.0,,136
 NC ,M,1960.0,Casey,1147
NC,,1995.0,Linda,436
 NC ,,1983.0,Mary,358
NC,,1921.0,Alex,200
NC,F,1968.0,taylor,40
NC,F,1961.0,Jordan,328
NC,F,1999.0,Linda,125
NC,M,1947.0,Alex,184
NC,M,1918.0,Taylor,5
NC,M,1956.0,Michael,663
NC,F,1972.0,Jennifer,287
 NC ,M,1960.0,Jennifer,128
NC,M,1989.0,Michael,730
NC,M,1992.0,Casey,39
 NC ,F,2022.0,Linda,15
NC, M ,1945.0,robert,627
NC,F,1942.0,linda,7
NC,M,2016.0,Robert,5
NC,F,1957.0, Mary ,
NC,M,1947.0,John,180
NC,F,1965.0,patricia,158
NC,M,2004.0,Robert,266
NC, F ,1936.0,Alex,12
 NC ,M,,John,394
,M,1948.0,Robert,196
NC,M,1996.0,Alex,127
NC,M,1971.0,James,216
NC,F,1966.0,Linda,70
 NC , F ,1953.0,Mary,292
NC, M ,1994.0,Michael,72
NC,M,1942.0,,47
NC,F,1958.0,Casey,256
NC,M,,Robert,
NC, F ,2004.0,,847
