stateCode,gender,birthYear,firstName,numOccurrences
CT,F,2008.0,Jordan,10
CT, F ,1953.0,Robert,262
CT,F,2012.0,Taylor,9
CT,F,1992.0,Linda,606
,M,1980.0,Jordan,519
CT,F,1964.0,Jordan,349
CT,M,1966.0,Taylor,225
CT,,1942.0,Alex,22
CT,,1998.0, Jordan ,156
CT,M,1932.0,John,57
CT,F,1954.0,Jordan,54
CT, F ,2015.0,Jennifer,53
CT, M ,1972.0,Casey,587
,F,1985.0,Jennifer,639
CT,,,Linda,514
CT, M ,1952.0,Robert,1244
CT,F,1934.0,Jennifer,
CT,F,1941.0,Patricia,666
CT, M ,1922.0,Jennifer,22
CT,F,2010.0,Patricia,11
CT,M,1952.0,James,28
, M ,,Robert,
CT,M,1930.0,James,8
CT,M,1967.0,John,619
CT,M,1991.0,Casey,236
CT,F,2010.0,Jennifer,36
CT,F,1956.0,Taylor,26
CT,F,1922.0,Casey,8
CT,M,1925.0,James,6
CT,F,,Linda,314
CT,M,1944.0,john,133
CT,M,2012.0,Casey,
CT,F,1974.0, Jordan ,952
,F,1957.0,Alex,9
,M,1992.0,Alex,637
CT,F,1961.0,Mary,116
CT,,1957.0,Jordan,163
 CT ,F,1939.0,Alex,48
CT,M,2000.0,James,857
CT,F,1996.0,Alex,440
CT,M,2020.0,Taylor,132
CT,M,1993.0,Jordan,448
CT,F,1985.0,Taylor,111
,M,1989.0,Jordan,484
CT,M,1935.0,James,
CT,,2005.0,Mary,18
CT,M,,John,133
CT,M,1974.0,Robert,235
CT,M,1928.0,robert,12
CT, F ,1928.0,Jennifer,14
CT,F,1937.0,Casey,173
CT,F,1952.0,Taylor,89
CT,M,1950.0,Taylor,76
,F,1949.0,Alex,34
CT,M,1994.0,Jordan,511
 CT ,M,2017.0,Robert,456
,F,2019.0,Jennifer,22
CT,F,1998.0,Taylor,68
CT,F,1951.0, Mary ,808
CT,F,1950.0,Casey,195
CT,F,1973.0,Linda,743
CT,M,,Jordan,13
CT,F,2020.0, James ,51
CT,F,1988.0,Jordan,619
CT,F,1952.0,Jennifer,125
CT,F,2013.0,Jordan,98
CT,M,1947.0,Casey,33
CT,F,1966.0,Mary,141
CT,F,1979.0,Alex,34
CT,F,2004.0,Jennifer,300
CT,F,1978.0,Robert,174
,F,1965.0, Alex ,36
CT,F,1925.0,Jennifer,21
CT,F,2022.0,Jennifer,324
CT,F,1961.0,Alex,118
CT,F,1994.0,linda,1076
CT,M,1985.0,James,248
CT,M,1935.0,Alex,9
CT,M,1946.0,Patricia,32
CT,M,1972.0,James,246
CT,M,1959.0, John ,28
CT,F,1972.0,Mary,127
CT,F,1943.0,Patricia,14
CT,M,,Alex,872
CT,F,2020.0,patricia,118
CT,F,1943.0,mary,10
CT,M,1916.0,Taylor,146
CT,F,1985.0,Jordan,97
CT,F,1984.0,Jordan,93
CT, F ,1922.0,Mary,83
CT,M,1969.0,Michael,213
CT,F,1942.0,Jennifer,5
 CT ,M,1975.0,James,180
CT,M,2010.0,Jordan,12
CT,F,1962.0,Patricia,81
CT, M ,1974.0,Taylor,318
CT,M,1988.0, Jordan ,13
CT,M,1967.0,Michael,305
CT,F,1970.0,Jordan,1043
CT,M,1944.0,James,24
 CT ,,1956.0,Linda,10
 CT ,M,1961.0,Robert,61
CT,M,1922.0,Taylor,9
,M,2006.0,Robert,74
CT,M,1926.0,Taylor,19
CT,F,1985.0,Linda,62
CT,F,,Jennifer,19
CT,F,,Jordan,19
CT, F ,2000.0,Jennifer,616
CT,M,1989.0,Alex,157
 CT ,F,1959.0,Mary,309
CT,M,1990.0,Michael,454
,M,1977.0,Jordan,93
CT,F,1981.0,John,284
CT,M,1968.0,James,29
CT,F,1914.0,Jennifer,73
CT,M,1916.0,Casey,44
CT,F,1948.0,Mary,24
CT,M,1932.0,casey,12
CT, F ,1937.0,Patricia,131
CT,,1921.0,Casey,94
CT,F,1972.0,Taylor,
CT,M,2006.0,Taylor,91
CT,M,1939.0,Jordan,381
CT,F,1940.0,Patricia,22
CT, M ,1925.0,Jordan,
CT,M,1954.0,James,1203
CT,F,1954.0,Jennifer,
CT,M,1978.0, James ,1171
CT, F ,1971.0,Linda,123
CT, M ,1993.0, John ,131
CT,M,1976.0,Michael,295
CT,,1936.0,Jordan,153
CT,M,1969.0,Jennifer,86
CT,F,1928.0,Linda,52
CT, M ,1993.0,Robert,223
CT,F,2017.0,Jordan,26
CT,F,1990.0,Linda,361
,M,2007.0,John,43
CT, F ,2013.0,Casey,216
CT,F,1971.0,Alex,103
CT,F,1979.0,Jennifer,730
CT,M,1939.0,Linda,267
CT, F ,1961.0,Jordan,395
CT, F ,1978.0,Casey,38
CT, F ,1996.0,Mary,31
CT,M,1910.0,Alex,6
 CT ,F,1949.0,Linda,15
CT,,1998.0,Linda,592
,F,1964.0,Patricia,56
 CT ,F,1953.0,Jennifer,208
CT,,1958.0,Jennifer,303
CT,F,1981.0,Patricia,951
CT, M ,1935.0,Michael,354
,M,1932.0,Alex,229
CT, M ,1942.0,Michael,7
CT,M,1965.0,Michael,435
CT,F,1937.0,Mary,51
CT,F,,alex,10
CT,M,1997.0,,
CT,F,1940.0,Jennifer,332
CT,M,2017.0,Casey,
CT,M,2003.0, Alex ,43
CT,M,1934.0,Casey,530
CT,F,2000.0,Alex,65
CT,F,2000.0,Linda,576
CT,F,1994.0,Taylor,287
CT,F,1936.0,Patricia,5
,,1957.0,John,805
CT,M,2002.0,Alex,767
CT,M,1955.0,taylor,124
CT,F,1957.0,jennifer,408
 CT ,M,,James,314
CT,F,1949.0,Jordan,257
CT,M,1979.0,Jordan,333
CT,,1954.0,John,128
CT, F ,1925.0,Alex,7
CT,M,1960.0,michael,172
CT,M,1996.0,James,134
CT,M,,Taylor,25
CT,F,1931.0,Jordan,7
CT,F,1990.0,Patricia,672
CT,F,1960.0,Patricia,214
CT,M,1946.0,Jordan,51
 CT ,F,2003.0,Mary,34
CT,F,1940.0,Taylor,39
CT,M,1953.0,Mary,199
CT,F,,James,103
CT, M ,2016.0,Alex,193
CT,M,1981.0,Taylor,452
 CT ,F,2018.0,Alex,8
 CT ,F,2000.0,Mary,356
CT,,1947.0,James,9
CT,M,1973.0,Robert,314
CT,F,1977.0, Taylor ,15
CT,F,1980.0,Casey,20
CT,F,1947.0,Jennifer,
CT,M,2004.0,Robert,395
CT,F,1917.0,Patricia,14
CT, M ,1955.0,Casey,460
CT,M,1970.0,John,428
CT,M,1919.0,Michael,291
CT,M,1948.0,Casey,288
 CT , M ,1937.0,James,148
CT,M,2012.0,Robert,215
CT, F ,2019.0,Taylor,43
CT,F,1982.0,Alex,250
CT, M ,1915.0,John,11
 CT ,M,1967.0,robert,105
CT,M,,Alex,38
CT,F,1981.0, Alex ,515
CT, F ,1998.0,Alex,88
CT,M,2000.0,Alex,128
 CT ,M,1998.0,James,466
CT, F ,1957.0,Robert,794
CT,F,1945.0,,
CT,M,2016.0,John,104
CT, M ,,Michael,749
CT,M,1999.0, Jordan ,38
,F,1961.0,Taylor,597
CT, M ,1976.0,,85
CT, F ,2022.0,Casey,28
CT,F,1970.0,Mary,175
CT,M,1982.0,Taylor,125
CT,F,1966.0,Linda,75
CT,,1989.0,alex,294
 CT ,M,1940.0,john,59
CT,F,1973.0,Patricia,699
 CT ,M,1956.0,John,986
CT,F,2019.0,casey,
CT,F,2001.0,Patricia,5
CT,F,1950.0,Mary,36
CT,,,James,35
CT,,1911.0, John ,15
CT,F,1914.0,Alex,
CT,F,1935.0,Mary,39
CT,F,1962.0,Jordan,75
CT, M ,1948.0,James,58
CT,F,2014.0,Jordan,63
CT,M,1923.0,James,25
CT,M,1978.0,Michael,326
CT,M,1997.0,Alex,
CT,M,1989.0,Michael,99
CT,M,2013.0,Taylor,111
CT,M,1992.0,Jordan,408
 CT ,,1928.0,John,15
CT,M,1996.0,Taylor,53
CT, M ,1920.0,James,100
CT,M,1933.0,James,421
CT, F ,1922.0,Jennifer,
CT,F,2007.0,Alex,622
,F,1982.0,John,210
CT,M,1920.0,Taylor,24
CT,F,1937.0,Linda,
CT,M,2014.0, Alex ,538
CT,M,1980.0,Robert,525
CT, M ,2014.0,Michael,161
 CT , F ,1982.0,Patricia,89
CT,M,1978.0,Jordan,416
 CT ,F,1957.0,Taylor,258
CT,M,1996.0,John,36
CT,F,1910.0,Mary,6
CT,F,1970.0,Jennifer,23
CT,M,1910.0,Taylor,6
CT,M,,James,18
CT,M,,James,6
CT, M ,1967.0,mary,961
CT,M,2001.0,Robert,84
CT,M,1998.0,John,362
CT,F,2016.0,Casey,26
CT,F,1944.0,Taylor,19
CT,F,2011.0,Casey,85
CT, M ,1973.0,Taylor,
CT,,1989.0,Casey,550
 CT ,M,1935.0,John,26
CT,F,2010.0,Casey,181
CT,F,2003.0,Patricia,219
 CT ,F,2009.0,Taylor,411
CT,F,1948.0,Patricia,972
CT,M,2011.0,James,372
,F,1973.0,Jordan,729
CT,F,1994.0,Mary,47
CT,F,1987.0,Alex,426
CT,M,1953.0,casey,694
CT,M,1939.0,Michael,19
CT, M ,2012.0,James,9
CT,M,1921.0,Taylor,67
 CT ,F,2002.0,Mary,367
CT,,2006.0,Jordan,148
CT,M,2006.0,Jordan,293
CT,F,1935.0,Linda,140
CT, M ,1919.0,James,9
CT,M,2005.0,Taylor,144
CT,M,,michael,368
CT,F,1975.0,Jennifer,392
CT,M,1961.0,Michael,480
CT, M ,1984.0,Jordan,84
CT,M,, James ,426
CT,M,1964.0,Michael,1066
CT,M,2016.0,Michael,494
CT, M ,2002.0,Taylor,13
CT,M,1936.0,Michael,42
CT,F,1921.0,Jordan,101
CT,F,1995.0,Jordan,65
CT,M,1916.0,Jordan,14
CT,F,1999.0,Jennifer,330
CT,F,1948.0,Jordan,84
CT,F,2020.0,Jordan,194
CT,F,1976.0,Linda,336
CT,M,1968.0,Alex,109
CT,M,,James,341
CT,M,1967.0,James,
CT,M,1981.0, John ,424
CT,M,1959.0,Michael,
CT,M,1917.0,Casey,11
CT,F,2008.0,Mary,416
CT,M,2000.0,John,195
CT, M ,1936.0,Alex,
CT,M,1988.0,John,851
,F,2014.0,Patricia,30
CT,M,1984.0,Alex,369
CT,M,1969.0,John,273
CT,M,1938.0,Alex,55
CT,M,1938.0,Robert,150
CT,M,2016.0,Robert,208
CT,M,1943.0,Taylor,39
 CT ,M,1919.0,,88
CT,M,1968.0,Robert,491
CT,F,,James,188
CT,M,1985.0,Taylor,756
CT,M,1956.0,Michael,1159
CT,M,,Jordan,59
CT,M,1981.0,Alex,238
CT,M,1960.0,Jordan,706
CT,,2016.0,Jordan,7
CT,F,1958.0,Linda,184
CT, M ,1976.0,john,192
CT,F,1973.0,Jennifer,440
CT,F,1930.0,Mary,188
CT,F,1943.0,Casey,250
CT,M,1940.0,,551
CT, F ,1971.0, Jordan ,493
CT,M,,Alex,38
CT,F,1954.0,Linda,312
CT,F,1968.0,Linda,571
CT,M,1943.0,Alex,9
CT,M,1949.0,Casey,214
CT,M,1944.0,Robert,296
CT,F,1952.0,Alex,155
CT,F,2008.0,Alex,186
CT,F,2004.0,Jordan,122
CT,M,1949.0,Michael,20
CT,F,1977.0,Mary,645
CT,F,1938.0,jordan,245
,F,1990.0,Jordan,205
CT,M,1962.0,Patricia,183
,M,,John,18
CT,M,1941.0,Jordan,22
CT,F,1975.0, Linda ,82
CT,F,2006.0,Alex,560
CT, F ,2002.0,Jennifer,549
CT,,2011.0,taylor,90
CT,F,2021.0,Jordan,52
CT, F ,1973.0,Taylor,1189
CT,M,1979.0,Alex,167
CT, F ,1924.0, Jennifer ,5
CT,F,1997.0,Taylor,340
CT,F,2014.0,Mary,151
CT,M,1976.0,Jordan,35
 CT ,M,1991.0,taylor,70
CT,F,1966.0,Jennifer,391
CT,F,,Casey,298
CT,,1987.0,jennifer,763
CT,M,1995.0,Robert,278
CT,F,2015.0,Casey,10
CT,,1956.0,Mary,1056
CT,F,2021.0,Linda,169
CT,M,1980.0,Michael,451
CT,F,1951.0,Jennifer,918
CT,F,,Jordan,177
CT,F,1920.0,Linda,265
CT,M,1958.0, Casey ,12
CT,F,1997.0, Jennifer ,
CT,F,1949.0,Jennifer,402
,M,1921.0,,5
CT, M ,1938.0,Michael,47
CT,M,1961.0,James,289
CT,M,1941.0,Alex,25
CT,F,1972.0,Jennifer,178
,F,1943.0,Alex,84
CT,F,,Jennifer,368
CT, M ,1979.0,Casey,84
CT,M,1977.0,James,536
CT,,,Mary,590
CT,M,1978.0,Casey,432
CT,M,2021.0,James,8
CT,F,2007.0,Linda,205
CT,F,, Jordan ,
CT,F,1944.0,,77
CT,F,1977.0,jordan,17
CT,F,2000.0,Taylor,445
CT,F,1974.0,Linda,618
 CT ,F,1919.0,Casey,199
CT,F,2017.0,Linda,36
CT,F,1985.0,Patricia,306
CT,F,1951.0,Alex,209
CT,M,1945.0,,105
CT,M,1965.0,John,73
CT,M,1988.0,Taylor,404
CT,M,2003.0,Jennifer,353
CT,M,1988.0,Casey,718
 CT ,M,1937.0,Taylor,7
 CT ,M,1994.0,Jennifer,156
CT,F,2007.0,Taylor,989
CT,M,,Taylor,28
CT,F,1955.0,Casey,561
CT, F ,1919.0,Linda,35
CT,F,1982.0,Mary,
 CT ,,1947.0,Taylor,169
 CT ,F,1969.0,,651
CT,M,1935.0,Casey,
CT,M,1976.0,Robert,565
CT, F ,1939.0,Casey,136
CT,M,1967.0,Alex,121
CT,M,1956.0,Alex,387
 CT ,M,1971.0,Robert,181
CT,M,1993.0,Casey,685
CT,M,1984.0,Casey,95
 CT ,F,2017.0,Alex,254
CT,,1933.0,Taylor,138
 CT ,M,1990.0,John,273
CT,M,1966.0, Casey ,87
 CT ,M,1997.0,Jennifer,483
 CT ,F,1945.0,Linda,655
CT,F,1952.0,Jordan,401
CT,M,2004.0,Alex,240
CT, M ,2000.0,Robert,134
CT,M,1991.0,Michael,190
CT,M,1971.0,Casey,63
CT,F,1975.0,Casey,
CT,M,1924.0,Robert,72
CT,M,1950.0,Alex,20
CT, F ,1923.0,Alex,173
CT, M ,1925.0,Mary,36
CT,F,1951.0,Casey,
CT,M,2005.0,Robert,380
CT,M,2016.0,Taylor,242
CT, F ,,,526
 CT ,F,1958.0, Alex ,112
CT,M,1942.0,Casey,58
CT,M,1950.0,Michael,376
CT,F,1910.0,Linda,17
CT,M,1939.0, Alex ,29
CT,M,1983.0,Taylor,280
CT,F,1954.0,James,36
CT, F ,1936.0,Mary,336
 CT ,M,1933.0,Robert,177
 CT ,M,1954.0,Casey,478
CT,F,1952.0,Mary,67
CT,M,1918.0,Taylor,5
CT,F,1935.0,Jordan,213
 CT ,M,1948.0,Michael,363
CT,M,1961.0,John,185
CT, F ,1979.0,mary,62
CT,M,1967.0,jordan,217
CT,F,2016.0,Jennifer,13
CT,M,1974.0,James,363
CT,,2007.0,Mary,419
CT,,1934.0,robert,5
CT,F,2012.0,Mary,80
CT,F,1995.0,Linda,470
CT,F,2014.0,Casey,46
CT,F,2016.0,Taylor,140
CT,M,1975.0,Robert,94
CT,M,1974.0,Patricia,470
CT,F,1998.0,Mary,302
CT,M,1990.0,Robert,355
CT,F,1938.0,Casey,9
 CT ,F,1996.0,Jennifer,327
CT,M,2019.0,Jordan,16
CT,F,1935.0,Patricia,22
CT,M,1942.0,Alex,225
CT,M,1977.0,Robert,326
CT,M,1970.0,Taylor,74
CT,F,2020.0,Mary,10
CT,F,1945.0,Alex,15
CT,M,1987.0,Michael,33
CT,,1933.0,Taylor,138
CT,F,1992.0,Patricia,362
CT,M,1937.0,Robert,
CT,M,1970.0,Michael,619
CT,M,1957.0,Robert,116
CT,M,1924.0,James,27
 CT ,M,1988.0,michael,544
CT,M,1978.0,Robert,363
CT,F,1989.0,Jordan,388
CT,M,1995.0,Casey,530
CT,,1953.0,Michael,40
CT,M,,Jordan,40
CT,F,,Taylor,394
CT,M,2001.0, Casey ,632
CT,M,1936.0,Jennifer,233
CT,M,1960.0,Alex,197
CT,F,1938.0,Alex,
CT,F,1932.0,Patricia,103
CT,M,1971.0,Jordan,419
CT,M,1985.0,Jordan,275
CT,F,2019.0,Mary,197
,M,1920.0,Jordan,7
CT, M ,1962.0,Michael,1060
 CT , M ,1955.0,Robert,12
CT,M,2004.0,,287
 CT ,F,1927.0,Alex,
CT,M,1996.0,Robert,
CT,M,2013.0,John,1207
CT,F,1976.0,,
CT,M,1997.0,Taylor,1115
 CT ,,1947.0,Jordan,99
CT,M,2011.0,John,174
CT,F,2009.0,Alex,28
CT,M,1984.0,Robert,422
CT,M,1940.0,,
,M,1986.0,James,38
CT, F ,1956.0,Jennifer,
 CT ,M,1931.0,Jennifer,19
CT,F,1932.0,Alex,12
CT,F,1980.0,Jordan,276
CT,M,1997.0,Robert,110
CT,M,1942.0,Robert,335
CT,F,1938.0,Michael,212
CT,F,1996.0,Casey,220
CT,F,1959.0,Alex,59
CT,M,1947.0,Michael,176
CT,F,1965.0,Patricia,71
CT,F,1942.0,Jordan,
CT,,1938.0,Linda,11
CT,,,Casey,685
CT,F,1992.0,Casey,365
CT,F,1929.0,Jordan,546
CT,M,2019.0,Casey,116
 CT ,F,1922.0,Patricia,5
CT,F,1995.0,Mary,45
CT,M,2009.0,Robert,115
CT,,1945.0,Casey,12
CT,F,1954.0,Taylor,22
CT,M,2001.0,James,513
 CT ,F,1935.0,John,5
CT,F,2001.0, Jordan ,
CT, F ,1913.0,Linda,7
CT,M,2020.0, Robert ,275
 CT ,F,1929.0,Alex,279
CT,M,1962.0,Robert,991
CT,F,1966.0,Patricia,668
CT,M,1936.0,John,
CT,F,1961.0, James ,
CT,M,1937.0,Alex,86
CT, M ,1963.0,Alex,782
CT, M ,1930.0,john,5
CT,M,1984.0,John,69
CT,M,2006.0,James,793
CT,F,2009.0,Jordan,7
 CT ,F,1956.0,Casey,40
 CT ,M,1925.0,Alex,93
CT,M,1927.0,Alex,10
CT,F,1970.0,Patricia,149
CT,M,2010.0,James,11
CT,F,1993.0,Jordan,333
CT,F,1995.0,Taylor,392
 CT , M ,2008.0,John,72
CT,F,1967.0,Alex,306
CT,M,1955.0,Michael,30
CT,F,1919.0,Taylor,143
CT,F,1939.0,Mary,
CT,M,1970.0,Casey,191
 CT ,F,1967.0,Taylor,1150
CT,F,1982.0,Taylor,291
CT,F,2013.0,Linda,18
CT,,1958.0,Casey,905
CT,F,1972.0,Linda,58
CT,M,1963.0,Michael,400
CT,F,1952.0,linda,27
CT,M,1953.0,Jordan,58
CT,F,1949.0, Mary ,9
CT,,1963.0,Robert,
CT,M,1934.0,Michael,17
 CT ,F,1918.0,Jennifer,12
CT,F,1986.0,Jennifer,80
,M,1949.0,Alex,26
CT,M,1962.0,John,292
CT,M,1968.0,Taylor,1224
CT, M ,1983.0,john,209
CT,,2018.0,Patricia,75
CT,M,1952.0,Michael,353
CT,M,1965.0,Casey,260
CT,F,1995.0,Jennifer,561
CT, F ,1989.0,,117
CT,,1974.0,John,351
CT,F,1924.0,Jordan,20
 CT ,F,1925.0,Jordan,30
CT,M,1952.0,Alex,181
CT,M,1910.0, Jordan ,
CT,F,1923.0,Mary,13
 CT ,F,2005.0,Linda,
CT,M,1957.0,Michael,93
CT,F,1999.0,Jordan,95
CT,M,2021.0,Taylor,6
CT,M,1959.0,James,603
CT, F ,1998.0,Patricia,22
,F,2012.0,Linda,39
CT,F,1978.0,Alex,31
CT,F,,Jennifer,1010
CT,F,,Jennifer,892
CT,F,1953.0,taylor,89
 CT ,F,1953.0,Patricia,24
CT,M,2003.0,Michael,181
,M,1994.0,,62
CT,M,1995.0,Alex,704
CT,F,2003.0,Linda,5
CT,M,2017.0,Michael,
CT,F,1989.0,Patricia,1258
CT,F,1930.0,John,47
CT,F,1931.0,Mary,52
CT,M,1999.0,Alex,470
CT, M ,2011.0,Casey,207
CT,M,,James,302
 CT ,F,1919.0,Alex,130
CT,F,1912.0,Alex,32
 CT ,M,1944.0,Casey,10
CT,,2022.0,Mary,284
 CT ,F,1968.0,Jordan,405
CT,M,1944.0,Taylor,
 CT ,F,1960.0,James,99
CT,F,,Mary,431
CT,F,1963.0,Mary,455
CT,F,2000.0,Patricia,508
CT,F,1917.0,Taylor,29
CT,M,1958.0,Michael,61
CT,,2007.0,,599
CT,M,1959.0,Jordan,439
 CT ,F,1931.0,Linda,203
CT,M,1999.0,James,35
CT,F,1985.0,Linda,62
CT,M,1991.0,James,433
CT, M ,1954.0,Alex,61
CT,F,1986.0,Casey,145
CT,M,1950.0,Casey,165
CT,M,1929.0,Jordan,475
,M,1979.0, Michael ,274
CT,M,1960.0,Casey,114
CT, M ,1951.0,Taylor,130
CT,M,1980.0,John,189
CT,F,1964.0,Jennifer,570
CT,F,2005.0,Casey,19
CT,M,2002.0,Jordan,135
CT, F ,1975.0,Jordan,373
CT,M,1939.0,Michael,19
CT,F,1967.0,Casey,397
CT,F,1997.0,Patricia,95
CT,M,1951.0,Robert,48
CT, F ,1927.0,Casey,39
,M,2017.0, Taylor ,49
,M,2013.0,Casey,96
CT,M,2020.0,Jordan,59
CT,M,1920.0,Casey,71
CT,F,1967.0,Patricia,163
CT,M,1951.0,Casey,25
CT,F,1944.0, Robert ,134
CT,M,1995.0,Jordan,1377
,M,1940.0,Michael,182
CT, F ,1934.0,Casey,12
 CT , M ,2010.0,Michael,23
CT,M,1987.0,Jordan,517
CT,M,1924.0,Taylor,20
CT,M,1994.0,Alex,197
CT,,1945.0,John,
CT,F,1974.0,patricia,345
, M ,2017.0, James ,91
,F,1952.0,Casey,54
CT,F,2001.0,Linda,171
CT,F,1999.0,Mary,14
CT,M,1922.0,Robert,6
CT,F,1941.0,Jordan,21
CT,M,1962.0,Taylor,20
CT,M,1948.0,Taylor,229
CT,M,1917.0, James ,20
CT,M,,Casey,22
 CT ,F,1960.0, Casey ,
CT,F,1990.0,Alex,206
CT,M,1914.0,Alex,56
CT,M,1970.0,Jordan,190
CT,,1957.0,Jordan,716
CT,F,1991.0,Patricia,873
CT,M,1927.0,Robert,169
CT,F,2016.0,Mary,28
CT, F ,2016.0,Alex,20
 CT ,M,1978.0,Alex,116
CT, F ,1976.0,Jordan,656
CT, F ,1992.0,Taylor,244
 CT ,M,1925.0,Michael,65
,M,1941.0,John,422
CT,M,1947.0,John,
CT,F,1963.0, Taylor ,30
CT,M,2019.0,John,61
CT,F,1988.0,Patricia,432
CT,M,1949.0,John,69
CT,M,1937.0,Jordan,169
CT, F ,1930.0,Casey,446
 CT ,F,2021.0,Patricia,84
CT, M ,1983.0,Robert,32
CT, M ,2019.0,Michael,7
CT,M,1963.0,Casey,108
 CT ,M,1933.0,Robert,177
,F,2012.0,Casey,104
CT,F,1917.0,Mary,22
, F ,2008.0,Casey,5
CT,M,,John,186
 CT ,M,1958.0,James,
CT,F,1943.0,Jordan,129
CT,,1988.0,Taylor,65
CT,F,2004.0,Mary,548
 CT , M ,1990.0,Casey,
CT,M,1955.0,John,33
CT,F,1987.0,Casey,860
CT,M,2007.0,Alex,
CT,F,1988.0,mary,80
CT,,1975.0,Alex,606
CT,M,1939.0,Robert,57
CT,F,1976.0,Jennifer,574
CT,F,1960.0,Linda,53
CT, M ,,Casey,266
CT,M,1988.0,James,151
CT,F,1947.0,,33
CT,M,1920.0,Alex,84
 CT , F ,1996.0,Jordan,50
CT,,2009.0,Taylor,55
CT, M ,1996.0,jordan,188
CT,,1928.0,,149
CT, F ,1953.0,Alex,140
 CT ,M,1961.0,casey,231
CT,F,1962.0,Mary,503
CT,,1975.0,Mary,59
CT,M,1910.0,Robert,55
CT, F ,2005.0,Jordan,34
CT, F ,1976.0,Taylor,
CT, F ,1963.0,Alex,664
CT,M,1972.0,,142
CT,F,1991.0,Casey,589
CT, M ,1995.0,Michael,54
 CT ,M,1946.0,John,394
 CT , M ,1998.0,Michael,135
CT,,1948.0,Alex,44
CT,M,1945.0,Alex,
CT,F,2007.0,Jordan,164
CT,M,2007.0,Michael,148
CT, F ,2020.0,Linda,696
CT,F,1981.0,Robert,293
CT,M,1972.0,Jordan,301
CT,M,1986.0,Michael,972
CT,M,2021.0,Robert,703
CT,F,,Jennifer,93
CT,M,1971.0,Taylor,149
CT,M,2005.0,Patricia,137
 CT , M ,1929.0,James,
CT,M,, Casey ,959
 CT ,M,1977.0, Alex ,435
CT,M,1939.0,Taylor,17
CT,M,1920.0,robert,256
CT,F,1923.0,Linda,22
CT,F,1981.0,taylor,
CT,M,2003.0,John,237
CT,M,2018.0,James,209
CT,F,1923.0,Casey,101
CT, M ,2013.0,Jordan,75
CT,F,1968.0, Jennifer ,334
CT, M ,1965.0,Robert,138
CT,M,1999.0,John,392
CT,M,1923.0,Taylor,6
CT,F,1949.0,Taylor,179
CT,M,1959.0,Casey,24
CT,M,1992.0,,40
 CT ,F,1963.0,Linda,81
CT,M,2020.0,John,68
CT,F,1977.0, Patricia ,307
,F,1958.0,Mary,421
CT,M,1938.0,Taylor,112
