stateCode,gender,birthYear,firstName,numOccurrences
VA,M,1937.0,Casey,96
VA,M,1970.0,James,283
VA,F,2009.0,Jordan,55
VA,M,1998.0,Jennifer,583
VA,F,1980.0,Patricia,100
VA,,1949.0,Jordan,15
VA,F,1963.0,Mary,45
VA,F,1928.0,Jordan,314
VA,M,1962.0,Alex,851
VA, M ,1937.0,Taylor,233
VA,M,,James,83
VA,F,1999.0,Casey,36
VA,,1952.0,Mary,10
VA,F,1935.0,Linda,13
VA,F,1987.0,Patricia,383
VA,M,1997.0,Taylor,197
VA,F,2014.0,Casey,10
VA, M ,1976.0,robert,51
VA,M,1970.0,Robert,356
 VA ,M,1926.0,John,14
VA, F ,1965.0,Jordan,199
VA,M,1987.0,Mary,259
VA,M,1986.0,alex,1429
,F,1992.0,Casey,762
VA,F,1935.0,Casey,8
VA,M,1987.0,Jordan,731
VA, M ,1960.0,Taylor,186
VA,M,,James,16
VA, F ,1993.0,Jordan,234
VA, M ,1980.0,James,9
VA,F,1971.0,alex,1025
VA,M,1972.0,Michael,62
VA,F,2003.0,Jordan,34
VA,F,1928.0,Jennifer,125
 VA ,M,2001.0,Jordan,57
VA,M,2013.0,Taylor,114
VA,,1973.0,Taylor,269
VA,,1941.0,Alex,
VA,M,1943.0,James,289
VA,F,1997.0,Casey,
VA,F,2014.0, Linda ,11
VA,F,1984.0,Jordan,58
VA,M,1955.0,alex,55
 VA ,M,1948.0,Robert,317
, F ,1992.0,Taylor,108
VA,F,2011.0,Jennifer,63
VA,M,1954.0,Michael,358
 VA ,,2016.0,,34
VA,F,1956.0,Casey,5
,,1954.0,taylor,427
VA,F,1979.0,Alex,411
 VA ,,1942.0,Taylor,9
VA,M,1952.0,Casey,479
VA,F,1954.0,Jordan,17
VA,F,2001.0,Taylor,
VA,,1986.0,Jordan,273
VA,M,2011.0,Alex,67
VA, F ,1942.0,Taylor,221
VA,,1966.0,Alex,890
VA,M,1979.0,Alex,158
VA,M,1979.0,Michael,400
VA,M,1988.0,John,1112
 VA , M ,1957.0,Jordan,700
VA,F,1976.0,Linda,474
VA,,1943.0,Jordan,88
VA,,1971.0,Casey,204
VA,F,1977.0,Mary,27
VA,M,1911.0,James,7
VA,F,1971.0,Linda,533
VA,F,1990.0,Linda,333
VA,F,1982.0,Patricia,600
 VA ,M,2022.0,Taylor,34
VA,F,1989.0,Mary,50
VA,M,1966.0,Michael,44
VA,M,1994.0,James,315
VA, M ,1939.0,jordan,236
VA,,2005.0,Jennifer,73
VA,F,1990.0,Mary,134
 VA , M ,1916.0,Robert,7
VA,M,1960.0,James,413
VA,F,1995.0,,
VA,,2016.0,taylor,8
 VA ,M,1946.0,Linda,22
VA,M,1993.0,James,205
VA,M,1941.0,Jordan,94
VA,F,1981.0, Patricia ,
VA,M,1932.0,Alex,9
VA,F,1975.0,,132
VA, M ,1955.0,Robert,175
VA,M,1989.0, Taylor ,213
VA,F,1990.0,Casey,543
VA,F,1999.0,Jordan,52
VA,F,1961.0,Alex,593
VA,F,1948.0,Alex,15
VA,F,2014.0,alex,269
VA,F,1968.0,Jennifer,716
VA,,1946.0,Taylor,37
VA,F,2009.0,Alex,502
VA,M,1990.0,John,61
 VA ,M,1953.0,Alex,1188
VA,F,1935.0,Alex,7
VA,F,1916.0,Alex,
VA,F,1959.0,Linda,151
VA,F,2015.0,Alex,10
VA,M,1932.0,Robert,91
,F,1957.0,Mary,207
VA,,1911.0,Taylor,8
VA,M,1952.0,James,241
 VA ,M,2020.0,Alex,19
VA, M ,1932.0,John,304
 VA ,F,2013.0,James,140
VA,F,2021.0,Casey,119
VA,M,2012.0,Alex,45
,M,1958.0,Taylor,172
 VA ,M,1941.0, James ,
VA,M,1984.0,Michael,81
VA,M,1992.0, Mary ,
VA,M,1970.0,Casey,65
 VA ,,1928.0,Alex,22
,M,1910.0,James,31
VA,F,2011.0,,78
VA,F,2001.0,Jennifer,194
 VA ,F,1955.0, Linda ,17
VA,M,1994.0,Robert,352
VA,M,1965.0,Taylor,87
VA,F,2003.0,Casey,20
VA,M,1944.0,Robert,11
VA,F,1967.0,Jennifer,268
VA,F,1977.0,Patricia,261
VA,F,1993.0,Linda,328
VA,F,2000.0,Casey,440
VA,F,1955.0,Mary,970
VA,F,1996.0,Alex,577
VA, M ,1944.0,James,363
VA,M,2013.0,Robert,313
VA,M,1954.0,Robert,10
VA,M,1998.0,taylor,1072
VA,M,2014.0,,
VA,M,1984.0,Linda,273
VA,F,2007.0,patricia,9
VA,M,1970.0,Robert,356
VA,F,1998.0,Casey,667
VA, M ,2005.0,,1029
VA,F,1947.0,Taylor,829
VA,M,2020.0,Mary,917
VA,F,1910.0,Jennifer,37
VA,,1962.0,Linda,523
VA,M,1961.0,Michael,390
VA,M,1951.0,Alex,5
VA,F,,Taylor,85
 VA ,M,,Michael,6
VA,M,2012.0,Michael,7
VA,F,1991.0,mary,97
VA,M,1947.0,Taylor,93
VA,M,2002.0,,503
VA,M,1995.0,Casey,433
VA,M,1981.0,Alex,1079
 VA ,M,1918.0,Alex,11
VA,M,1986.0,John,604
VA, M ,1975.0,James,176
VA,F,2004.0,mary,796
VA, M ,1926.0,robert,34
VA,M,1981.0,Casey,322
 VA ,M,1993.0,John,
VA,F,1951.0,Casey,
VA,M,1914.0,Alex,7
VA,M,1999.0,john,684
 VA ,M,1999.0,Alex,645
 VA , F ,1992.0,Jennifer,306
VA,F,1948.0,Patricia,96
VA,F,1946.0,Linda,10
VA,F,1954.0,Casey,295
VA, M ,1980.0,michael,492
VA,M,1967.0,James,382
VA,F,1971.0,Taylor,538
VA, M ,2001.0,John,83
VA,F,1930.0,Linda,353
 VA ,M,1941.0,Robert,5
VA,F,1984.0,Taylor,77
VA,,1961.0,Robert,286
VA,M,1972.0,Jordan,1061
VA,F,1943.0,Taylor,10
VA,M,1962.0,Robert,81
VA,F,2007.0,Taylor,48
VA,M,1950.0,Casey,308
VA,F,1999.0,Alex,37
VA,M,1982.0,Alex,690
VA,F,1981.0,Linda,17
VA,F,,Jordan,9
VA,M,1974.0,,156
VA,M,1981.0,Taylor,194
VA,M,1926.0,Taylor,96
VA,M,2006.0,Taylor,1002
,M,1983.0,John,200
VA,F,1988.0,Jennifer,236
VA,M,2009.0,casey,512
VA,F,1920.0, Taylor ,31
,F,1996.0,Patricia,452
VA,M,1995.0,Taylor,327
VA,M,1968.0,John,592
VA,M,1929.0,Taylor,6
VA,M,1947.0,Jordan,115
VA,F,1953.0,Patricia,529
VA,F,1947.0,Patricia,144
VA,M,1978.0, Michael ,27
VA,M,1927.0,John,37
VA,M,1986.0,Michael,67
,F,1998.0,Mary,244
VA,M,1914.0,Casey,
VA,F,1991.0,Patricia,699
VA,M,1993.0,Jordan,307
VA, F ,1913.0,Casey,14
VA, F ,1963.0,Jordan,571
VA,M,2018.0,John,20
VA,F,2001.0,Casey,676
VA,F,,Alex,226
VA,M,1950.0,Michael,119
VA,M,1924.0,Taylor,83
VA,F,2005.0,Mary,14
VA,M,1960.0,John,56
VA,F,1953.0,Linda,14
VA, M ,2003.0,James,605
VA,F,1984.0, Alex ,590
VA,,1968.0,Jordan,102
VA,M,2006.0,Casey,107
VA, F ,1942.0,Patricia,980
VA,F,1918.0,Patricia,25
VA,F,1982.0,Jordan,271
VA,,2017.0,Alex,8
VA,M,1973.0,James,526
VA,F,1942.0,Alex,
VA,M,1996.0,James,413
VA,M,1984.0,Taylor,219
VA,F,1966.0,Patricia,
VA,F,1947.0,Mary,44
VA,,1933.0, Mary ,6
VA, M ,2018.0,Robert,592
VA, F ,1973.0,Jennifer,688
VA,M,2008.0,taylor,42
VA,F,,Michael,194
VA,,1973.0,Michael,57
VA, F ,,Alex,285
VA,F,2012.0,Alex,131
VA,F,1994.0,Mary,40
VA,F,1939.0,Jordan,16
VA,M,2009.0,Robert,297
VA,M,1988.0,Jordan,145
VA,M,1974.0,Taylor,254
VA,M,1939.0,Robert,18
VA,F,1987.0, Linda ,51
VA, M ,1940.0,Michael,6
VA, M ,,James,52
VA,F,2004.0,Taylor,407
VA,M,2012.0,Taylor,419
VA,M,1972.0,Michael,62
VA,M,,Taylor,311
VA,M,1951.0,Taylor,84
VA,M,2022.0,Alex,178
VA,,1987.0,Taylor,50
 VA , F ,1924.0,,39
VA,M,,Jordan,438
VA,F,1951.0,Taylor,267
VA,M,1957.0,Michael,212
 VA ,M,1913.0,casey,23
VA,M,1969.0,Alex,58
 VA ,,1967.0,Alex,125
VA,,2002.0,John,381
VA,F,1985.0,Linda,
VA,F,1935.0,Jordan,110
VA,F,1955.0,Casey,601
VA,F,1914.0,Mary,
VA,M,1959.0,James,351
,F,1973.0,,164
 VA ,M,1922.0,james,6
 VA ,M,1931.0,John,5
VA,M,2010.0,Taylor,623
VA,F,1974.0,mary,730
 VA ,F,,Jordan,10
VA, M ,1947.0,,168
 VA ,M,,John,31
VA,M,2018.0,Taylor,198
VA,F,1970.0,Jordan,1454
 VA ,M,2000.0,,1224
VA,M,1971.0,Taylor,502
VA,M,1940.0,Alex,90
VA,F,,alex,306
VA,M,1978.0,Alex,929
VA,M,1983.0,Robert,1055
VA,F,1935.0,Jordan,110
VA,M,2012.0,James,486
VA,F,1990.0,Alex,138
VA,F,1975.0, Patricia ,528
VA,F,1983.0,Robert,432
VA,F,2014.0,John,5
VA,M,1979.0,Jordan,42
VA, F ,1952.0,casey,988
VA,M,1989.0,John,1437
VA,M,1981.0,John,157
VA,M,2013.0,Casey,40
VA,F,1966.0,Jennifer,232
VA,M,1965.0,Robert,95
 VA ,F,1939.0,Robert,72
 VA ,F,1911.0,Mary,24
VA,M,1978.0,Jennifer,252
VA,F,1952.0,Alex,287
VA,M,1994.0,Michael,382
VA,F,1935.0,Patricia,14
VA,F,1974.0,Patricia,264
 VA ,M,1998.0,Michael,523
VA,F,2008.0,Mary,136
,M,1915.0,James,9
VA,F,1970.0,Mary,163
VA,M,2000.0,Michael,48
VA,,1984.0,James,542
VA,M,1980.0, Casey ,12
VA, F ,1962.0,Jennifer,382
VA,M,1959.0,Jordan,30
VA,F,1996.0,Jennifer,893
 VA ,F,2019.0, Jennifer ,22
VA,M,1997.0,Casey,65
 VA ,F,1998.0, Patricia ,22
VA,M,1953.0,Casey,127
VA,M,1992.0,Casey,23
VA,F,,Mary,31
VA,F,1987.0,Taylor,80
,F,1963.0,Patricia,359
VA, F ,,Patricia,776
VA,F,1998.0,Jennifer,528
VA,M,1932.0,James,21
 VA ,M,1991.0, Casey ,12
VA,M,1955.0,Michael,308
VA,M,1956.0,John,
VA,F,1971.0,Mary,623
VA,F,1956.0,Alex,42
VA,M,2008.0,Casey,19
VA,M,2018.0,Jordan,5
VA,M,1971.0,James,294
VA,F,1918.0,Jennifer,12
 VA ,M,,Michael,318
VA,M,1965.0,Jordan,17
VA,M,1976.0,Alex,278
 VA ,,1931.0, Taylor ,215
VA,F,1965.0,James,20
VA,M,1912.0,Robert,32
VA,F,2021.0,Taylor,154
VA, M ,1979.0,,610
 VA ,F,1924.0,Alex,13
VA,F,,Mary,65
VA,F,2016.0, James ,161
VA,M,1977.0,Jordan,537
VA,F,1982.0,Mary,268
VA, F ,1979.0,Patricia,193
VA,M,1974.0,Michael,320
VA,F,2006.0,Jordan,511
VA,M,1952.0,Alex,43
VA,F,1957.0,Patricia,98
VA,F,1987.0,Michael,743
VA,F,1993.0,Mary,225
VA,M,1924.0,Casey,278
,F,1983.0,jennifer,611
VA,F,1959.0, Jennifer ,21
VA,M,,,633
VA,M,1954.0,John,899
VA,M,2020.0,Taylor,22
VA,M,1920.0,Taylor,23
VA,M,2005.0,James,19
VA,M,1930.0,Taylor,12
VA,M,2006.0,Linda,948
VA, M ,2018.0,Robert,592
VA,M,1934.0,Michael,32
VA,M,1958.0,James,647
 VA ,F,2010.0,Alex,41
VA,M,1992.0, Taylor ,17
VA,F,1993.0,Jennifer,357
VA,F,2014.0,Robert,377
VA,M,1966.0,Alex,
VA,,2000.0,Patricia,67
VA, M ,1995.0,John,245
VA,F,1936.0,Taylor,478
VA,M,1967.0,John,1212
VA,M,2000.0,,266
 VA , F ,2017.0,Linda,
VA, M ,,John,213
VA,M,1942.0,Jennifer,84
VA,M,1966.0,Jordan,316
VA,M,1927.0,Taylor,56
VA,F,2017.0,Mary,405
VA,F,1982.0,Alex,8
,F,1988.0,Casey,129
,M,1952.0,Jordan,37
VA,F,1940.0,Linda,85
VA,F,1913.0,James,44
VA,F,1964.0,Alex,345
VA,M,1965.0,Michael,55
VA,,,Taylor,86
VA,,2009.0,Taylor,78
 VA ,M,,,624
 VA , M ,1954.0,Casey,201
VA,F,1958.0,Jordan,70
VA,M,2008.0,Michael,620
VA,F,1962.0,Casey,
VA,F,2015.0,Mary,520
VA,F,2013.0,Mary,13
VA,M,1969.0,Michael,197
VA,M,1989.0,Jordan,146
VA,F,2008.0,Casey,109
VA, F ,1986.0,Alex,64
VA,M,1923.0,John,270
VA,F,2013.0,Casey,24
VA,M,2011.0,John,9
VA,M,1960.0,michael,1372
VA,F,1968.0,,572
VA,F,1969.0,Mary,530
 VA ,M,1959.0,Taylor,63
VA,F,1970.0,Jennifer,224
VA,F,1988.0,Taylor,350
VA,M,1974.0,Casey,315
VA,M,,Jordan,16
VA, M ,2001.0,Casey,356
VA,F,1947.0,Alex,129
VA,F,2011.0,Linda,15
 VA ,M,1945.0,Alex,81
VA,M,1973.0,Patricia,752
VA,M,1955.0,Casey,246
VA,M,1982.0,Jordan,189
VA,M,1965.0,James,978
VA,M,1984.0,Casey,85
VA,M,,Jordan,17
 VA ,M,1950.0,Alex,35
 VA , F ,1992.0,Mary,813
VA,F,2008.0,Taylor,310
VA,F,2022.0,Jennifer,210
VA, M ,2011.0,Taylor,116
 VA ,F,1934.0,Mary,7
 VA ,F,1970.0,Patricia,105
VA,F,1960.0,Taylor,63
VA, M ,1948.0,James,21
VA,M,1915.0,Jordan,85
VA,,1971.0,Casey,204
VA,F,1997.0,Patricia,648
VA,,1964.0,Casey,105
VA,M,2022.0,john,30
VA,M,2021.0,Robert,382
VA, M ,1997.0, James ,90
VA, M ,2010.0,Alex,31
 VA ,F,1991.0,Casey,94
VA,M,1991.0,Jordan,121
VA,F,1925.0,Patricia,5
VA,F,1957.0,Patricia,98
VA,F,1969.0,Jennifer,236
VA,M,1980.0,Taylor,316
VA,F,1983.0,Mary,486
,M,1977.0,Casey,437
VA,M,1957.0,James,48
VA,F,1984.0,Casey,1004
,F,2013.0, Robert ,5
VA,F,1952.0,Patricia,132
 VA ,F,2006.0,Mary,10
VA,M,2013.0,John,
VA,F,1937.0,Taylor,60
VA,F,1951.0,Jordan,1303
VA,M,1980.0, Casey ,12
VA,M,1941.0,Taylor,40
VA,M,1986.0,Taylor,221
VA,F,2004.0,Linda,13
VA,M,2013.0,James,49
VA,F,1955.0,Jennifer,1014
 VA ,M,1979.0,,617
VA,F,1973.0,Alex,35
VA,F,1941.0, Taylor ,82
VA, F ,1956.0,Linda,445
VA,F,1939.0,Casey,133
VA,M,2000.0,James,413
,F,2017.0,Jordan,29
VA, F ,1988.0,Patricia,243
VA,M,1925.0,Alex,295
VA,M,1963.0,John,310
VA,M,1980.0,Robert,265
VA, M ,1971.0,john,
VA,M,2016.0,Michael,316
VA,M,1931.0,Michael,26
VA,F,1951.0,linda,1236
 VA ,M,1983.0,James,645
VA,F,1984.0,Mary,314
VA,M,1951.0,Casey,22
VA,M,1951.0,John,446
VA, M ,1991.0, Michael ,156
VA,F,2006.0,Casey,234
VA,M,,Jordan,313
VA,F,1963.0,Alex,871
 VA ,M,1923.0,Taylor,5
VA,F,2003.0,Alex,294
VA,M,1925.0,Jordan,41
VA,F,1918.0,Casey,7
VA,F,1972.0,Jennifer,235
VA,M,1948.0,Jordan,
VA,F,2002.0,Alex,29
VA,F,1926.0,Alex,312
VA, M ,2016.0,Taylor,6
VA,M,1921.0,Robert,40
VA,M,2002.0,Robert,32
VA,,1969.0,Taylor,
VA,F,1938.0,Patricia,37
 VA ,F,2012.0,Jennifer,17
VA,M,1992.0,Michael,360
VA,M,1973.0,Mary,811
 VA ,F,2007.0,Linda,36
VA,M,2021.0,John,40
VA,F,1985.0,Jennifer,616
VA,F,1983.0,Alex,1043
VA,F,2001.0,Alex,99
VA,M,1987.0,Robert,32
VA,M,1967.0,Alex,87
VA,F,1924.0,Mary,
VA,M,1942.0, Alex ,29
VA,F,2002.0,Taylor,21
VA,F,1972.0,Casey,30
VA, F ,1997.0,Jennifer,267
VA,,1956.0,Taylor,52
VA,F,1927.0,Alex,18
VA, M ,1947.0,James,150
VA, M ,2015.0,Michael,57
VA,M,1964.0,Alex,39
VA,M,2011.0,Linda,14
VA,F,1985.0,Patricia,901
VA,M,1990.0,Casey,6
VA,M,1946.0,Michael,176
VA,M,1945.0,John,197
VA,M,,Casey,388
 VA ,F,2021.0,,67
VA,M,1975.0,john,153
VA, M ,,Alex,11
VA,M,2017.0,,12
VA,M,1990.0,,565
VA,F,1966.0,Linda,82
VA,F,1998.0,Alex,329
VA, F ,, Taylor ,163
VA,F,1980.0,,506
VA,M,1988.0,Taylor,255
VA,F,1953.0,Casey,19
VA,M,1963.0,Michael,1129
 VA ,M,1955.0,James,1032
VA,F,1992.0,Patricia,47
VA,F,1966.0,Mary,259
VA,F,2008.0,Patricia,15
VA,F,1934.0,Casey,55
VA,F,1946.0,Casey,62
,M,1985.0,casey,58
VA,F,2001.0,Patricia,223
 VA ,F,1951.0,Jennifer,12
VA,F,2000.0,Mary,17
VA,F,1948.0,Jennifer,6
VA,M,1941.0,Taylor,40
VA,F,1948.0,Mary,355
VA,M,2015.0,Alex,
VA,M,1946.0,Alex,186
,M,1920.0,robert,116
VA,F,1962.0,,298
VA, F ,1926.0,Casey,69
VA,,1986.0,Taylor,40
,F,1986.0,Jordan,103
VA,M,1914.0, James ,26
VA,F,1939.0,Linda,12
VA,F,1973.0,mary,73
,F,2014.0, Jordan ,183
VA,F,2013.0,,5
VA,F,1969.0, Casey ,8
VA,F,2017.0,,8
 VA ,M,2005.0,Michael,58
 VA ,F,2007.0,Jennifer,585
VA, M ,1994.0,Casey,874
VA,M,2011.0,james,102
 VA ,F,2012.0,Robert,287
VA,F,2011.0,patricia,394
VA,F,1985.0,Mary,177
VA,M,1994.0,Alex,766
VA,M,2016.0,Jordan,19
VA, M ,,Alex,11
 VA ,M,1959.0,Alex,1361
VA,M,1948.0,Michael,13
VA, F ,,Robert,589
VA,M,1919.0,John,16
VA,F,1957.0,Linda,597
VA,M,1966.0,Robert,479
VA,M,2017.0,Casey,6
VA,M,1988.0,James,788
VA,,1960.0,Alex,
VA,M,1976.0,James,292
VA,F,1963.0,Casey,43
VA,F,1965.0,Casey,415
VA,,1954.0,Michael,227
VA,F,1995.0,Jordan,318
VA, M ,1936.0,Robert,225
VA,F,1941.0,Patricia,11
VA,M,1987.0,Mary,259
VA,M,1970.0,Jordan,83
VA,F,1950.0,Alex,26
 VA ,M,1999.0,taylor,
VA,F,1953.0,Mary,18
 VA ,F,1938.0,Jordan,42
VA,F,1944.0,Casey,111
VA, M ,1997.0,Jordan,358
VA,M,1955.0,Jordan,1215
,F,2020.0,Jennifer,665
VA,M,1978.0,Jordan,86
 VA , F ,2007.0,Jordan,361
VA,M,1991.0,Robert,603
VA,M,, Jordan ,13
VA,M,1965.0,John,58
VA,F,1925.0,Linda,136
VA,M,1978.0,Jennifer,252
VA, F ,1967.0,linda,154
,M,1977.0,Robert,1036
VA,F,2012.0,taylor,
VA,M,2017.0,james,12
VA,F,1992.0,Linda,63
,M,2013.0,Linda,79
VA,M,2014.0,Jordan,226
VA,,1983.0,Casey,65
VA,M,1913.0,James,39
VA,F,1975.0,Linda,456
VA,F,1921.0,Mary,138
VA,M,1963.0,Taylor,96
VA,F,1953.0,Taylor,205
VA,M,1956.0,Taylor,388
VA,M,2019.0,John,5
VA,F,1922.0,Michael,90
VA,F,2012.0,,
